NMEA2000 PGN Message Log
Generated by Lumitec Poco Tester
Export Time: 2025-08-19 14:57:08
Total Messages: 99

Active Filters:
Source Filter: 0xE
Destination Filter: 0xE
Filter Logic: OR

================================================================================

Timestamp	PGN	Message Name	Pri	Src	Dst	Len	Data
14:56:38.367	130561	Zone Lighting Control	7	0E	FF	23	Zone ID: 3, Zone Name Length: 10, Zone Name: Deck Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [03 0A 01 44 65 63 6B 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.370	130561	Zone Lighting Control	7	0E	FF	29	Zone ID: 4, Zone Name Length: 16 [04 10 01 44 65 63 6B 20 46 6C 6F 6F 72 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.373	130561	Zone Lighting Control	7	0E	FF	27	Zone ID: 5, Zone Name Length: 14, Zone Name: Baitwell Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [05 0E 01 42 61 69 74 77 65 6C 6C 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.375	130561	Zone Lighting Control	7	0E	FF	25	Zone ID: 6, Zone Name Length: 12, Zone Name: Aft UW Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [06 0C 01 41 66 74 20 55 57 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.378	130561	Zone Lighting Control	7	0E	FF	25	Zone ID: 7, Zone Name Length: 12, Zone Name: Mid UW Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [07 0C 01 4D 69 64 20 55 57 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.381	130561	Zone Lighting Control	7	0E	FF	25	Zone ID: 8, Zone Name Length: 12, Zone Name: Bow UW Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [08 0C 01 42 6F 77 20 55 57 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.482	130561	Zone Lighting Control	7	0E	FF	25	Zone ID: 9, Zone Name Length: 12, Zone Name: All UW Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [09 0C 01 41 6C 6C 20 55 57 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.487	130561	Zone Lighting Control	7	0E	FF	26	Zone ID: 10, Zone Name Length: 13, Zone Name: Speaker Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [0A 0D 01 53 70 65 61 6B 65 72 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.492	130561	Zone Lighting Control	7	0E	FF	25	Zone ID: 11, Zone Name Length: 12, Zone Name: Engine Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [0B 0C 01 45 6E 67 69 6E 65 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.496	130561	Zone Lighting Control	7	0E	FF	23	Zone ID: 12, Zone Name Length: 10, Zone Name: Sign Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [0C 0A 01 53 69 67 6E 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.499	130561	Zone Lighting Control	7	0E	FF	22	Zone ID: 13, Zone Name Length: 9, Zone Name: All RGB, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [0D 09 01 41 6C 6C 20 52 47 42 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.502	130561	Zone Lighting Control	7	0E	FF	29	Zone ID: 14, Zone Name Length: 16, Zone Name: Tower/Mast Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [0E 10 01 54 6F 77 65 72 2F 4D 61 73 74 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.557	59904	Iso Request	6	08	0E	3	pgn: 130847.00 [1F FF 01]
